Batch,Site,Latitude,Longitude,Subregion,Zone,fHabitat,Habitat,SiteComments,Team,TransectNum,Date,EndDepth,Surveyor,shared,Buddy,TransectComments,Species,Width,Height,Bleaching,OldMortality,RecentMortality,OtherRecentMortality,DiseaseRecentMoratlity,TLRate,dCondition,oCondition
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,18,15,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,8,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,33,31,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,15,14,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,113,54,Not Bleached,20,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,PAST,21,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,8,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OFAV,85,68,Not Bleached,30,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,CNAT,12,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,DLAB,18,12,Not Bleached,5,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,52,32,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,25,24,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,18,11,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,10,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,12,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,41,27,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,CNAT,73,12,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,11,3,Not Bleached,0,0,0,0,NULL,DC,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,33,21,Not Bleached,10,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,125,73,Not Bleached,60,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,30,11,Not Bleached,5,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,66,14,Not Bleached,5,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,8,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,2,9/11/2024,13,ALBO,0,,,SBOU,6,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,12,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,10,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,40,50,Pale,90,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,25,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,15,8,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,MCAV,25,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,100,35,Pale,30,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,MCAV,30,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,120,40,Pale,80,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,CNAT,50,20,Pale,15,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,25,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SBOU,18,15,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,CNAT,60,30,Pale,80,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OFAV,150,90,Not Bleached,80,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,25,15,Not Bleached,90,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,80,40,Not Bleached,85,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,MCAV,30,35,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,80,40,Totally Bleached,50,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,30,10,Pale,5,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OFAV,30,10,Not Bleached,50,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,PSTR,50,45,Pale,15,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,30,30,Not Bleached,60,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OFAV,120,70,Not Bleached,70,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,35,20,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,5,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,15,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OFAV,12,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,30,40,Not Bleached,95,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,PAST,5,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,40,20,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,40,15,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OFAV,40,20,Not Bleached,90,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,20,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,30,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,50,50,Not Bleached,80,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,35,20,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,20,10,Not Bleached,50,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,30,20,Not Bleached,25,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,50,30,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SINT,30,15,Not Bleached,40,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,OANN,30,25,Not Bleached,60,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,MCAV,10,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SRAD,7,2,Pale,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,45,20,Not Bleached,10,0,0,0,NULL,NULL,OGI
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SINT,15,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,PAST,10,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1452,24.563206,-81.657397,Lower Keys,Inshore,Isolated Reef,ISOL_HR,,MOTE,1,9/11/2024,14,MABI7,0,,,SSID,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,CNAT,65,46,Not Bleached,75,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,PAST,5,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,21,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,21,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,12,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,63,27,Not Bleached,5,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,115,45,Not Bleached,20,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,15,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,CNAT,52,13,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,103,45,Not Bleached,80,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,86,32,Not Bleached,20,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,OFAV,115,163,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,28,15,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,13,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,175,69,Not Bleached,40,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,43,39,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,78,31,Not Bleached,30,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,73,22,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,78,36,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,63,44,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,45,20,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,80,34,Not Bleached,10,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,21,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,65,31,Not Bleached,5,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,CNAT,110,50,Not Bleached,90,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,51,34,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,64,8,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,33,9,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,10,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,CNAT,48,12,Not Bleached,10,0,0,0,NULL,NULL,CLN
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SHYA,23,28,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,OANN,61,38,Not Bleached,30,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,PAST,14,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,13,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,10,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,31,18,Not Bleached,10,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,28,10,Pale,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,OFAV,45,12,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,38,9,Not Bleached,20,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,105,72,Not Bleached,80,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,11,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,OFAV,20,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,25,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,18,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,150,78,Not Bleached,30,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,18,5,Not Bleached,20,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SINT,6,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,38,10,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,OFAV,31,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,35,19,Not Bleached,10,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,MCAV,53,25,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,30,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,SSID,17,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2024B,AA1454,24.56138,-81.661669,Lower Keys,Inshore,Isolated Reef,ISOL_MR,,MOTE,2,9/11/2024,13,ALBO,0,,,PAST,5,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
